Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
167594,KERALA,1957,75 KUZHALMANNAM,2 KESAVA MENON T.P.,M,,,INC,14689.0
167595,KERALA,1957,76 ALATHUR,1 KRISHNAN R.,M,,,CPI,19203.0
167596,KERALA,1957,76 ALATHUR,2 VAITHEESWARA IYER P. S.,M,,,INC,13317.0
167597,KERALA,1957,76 ALATHUR,3 AHAMMAD KUTTY E.,M,,,IND,2288.0
167598,KERALA,1957,77 CHITTUR,1 BALACHANDRA MENON P.,M,,,CPI,23995.0
167599,KERALA,1957,77 CHITTUR,2 EACHARAN K. (SC),M,,,INC,22062.0
167600,KERALA,1957,77 CHITTUR,3 RAMANKUTTY K. (SC),M,,,CPI,20480.0
167601,KERALA,1957,77 CHITTUR,4 SUNNA SAHIB A.,M,,,INC,18317.0
167602,KERALA,1957,77 CHITTUR,5 KORAN O. (SC),M,,,PSP,15658.0
167603,KERALA,1957,77 CHITTUR,6 SIVARAMA BHARATHI K. A.,M,,,PSP,10722.0
167604,KERALA,1957,78 ELAPULLY,1 RAMANKUTTY A. K.,M,,,CPI,16768.0
167605,KERALA,1957,78 ELAPULLY,1 RAMANKUTTY A. K.,M,,,CPI,16768.0
167606,KERALA,1957,78 ELAPULLY,2 SANKARAN C. C.,M,,,INC,11560.0
167607,KERALA,1957,79 PALGHAT,1 RAGHAVA MENON R.,M,,,INC,14873.0
167608,KERALA,1957,79 PALGHAT,2 KUNHIRAMAN M. P.,M,,,CPI,14248.0
167609,KERALA,1957,79 PALGHAT,3 MOOSATH C. K.,M,,,IND,6058.0
167610,KERALA,1957,80 PARLI,1 NARAYANAKUTTY C. K.,M,,,CPI,21627.0
167611,KERALA,1957,80 PARLI,2 GOPALAKRISHNAN NAIR K.,M,,,INC,13996.0
167612,KERALA,1957,81 MANNARGHAT,1 KRISHNA MENON K.,M,,,CPI,13375.0
167613,KERALA,1957,81 MANNARGHAT,1 KRISHNA MENON K.,M,,,CPI,13375.0
167614,KERALA,1957,81 MANNARGHAT,2 KOCHUNNY NAIR K. C.,M,,,INC,9665.0
167615,KERALA,1957,81 MANNARGHAT,3 SANKARANKUTTY PANICKER V.,M,,,IND,5356.0
167616,KERALA,1957,81 MANNARGHAT,4 KUTTAN ALIAS UNNEERI VYDIAR,M,,,IND,1866.0
167617,KERALA,1957,82 PERINTHALMANNA,1 GOVINDAN NAMBIAR,M,,,CPI,13248.0
167618,KERALA,1957,82 PERINTHALMANNA,2 POOKOYA THANGAL HAJI P. V.,M,,,IND,9398.0
167619,KERALA,1957,82 PERINTHALMANNA,3 CHERIKKATTIL KARUNAKARAN,M,,,INC,7861.0
167620,KERALA,1957,83 OTTAPALAM,1 KUNHUNNI NAYAR,M,,,CPI,16157.0
167621,KERALA,1957,83 OTTAPALAM,2 SUNDARA IYER N.,M,,,INC,15248.0
167622,KERALA,1957,84 PATTAMBI,1 GOPALAN ERASSERI PATINHARETHIL,M,,,CPI,17447.0
167623,KERALA,1957,84 PATTAMBI,2 PADAMANABHA MENON K. P.,M,,,INC,9793.0
167624,KERALA,1957,84 PATTAMBI,3 ABDUL MAJEED PUDIAVEETTIL P. K.,M,,,IND,5482.0
167625,KERALA,1957,85 MANKADA,1 MOHAMMAD KODUR VALIA PEEDIKAKKAL,M,,,IND,11854.0
167626,KERALA,1957,85 MANKADA,2 MOHAMMAD MALAVATTATH,M,,,INC,8338.0
167627,KERALA,1957,85 MANKADA,3 RAGHAVA PISHARODI,M,,,CPI,6849.0
167628,KERALA,1957,85 MANKADA,4 MATHAI M. C.,M,,,IND,869.0
167629,KERALA,1957,86 TIRUR,1 MOIDEENKUTTY HAJEE K.,M,,,IND,15404.0
167630,KERALA,1957,86 TIRUR,2 ALIKUTTY P. P.,M,,,INC,13231.0
167631,KERALA,1957,86 TIRUR,3 GOPALAN P.,M,,,CPI,8850.0
167632,KERALA,1957,87 TANUR,1 MUHAMMED KOYA C. H.,M,,,IND,16787.0
167633,KERALA,1957,87 TANUR,2 ASSANAR KUTTY T.,M,,,INC,11520.0
167634,KERALA,1957,88 KUTTIPPURAM,1 AHAMEDKUTTY C.,M,,,IND,15495.0
167635,KERALA,1957,88 KUTTIPPURAM,2 MOIDEENKUTTY P. K.,M,,,INC,10424.0
167636,KERALA,1957,88 KUTTIPPURAM,3 RAGHAVANUNNI NAIR T.,M,,,IND,6030.0
167637,KERALA,1957,89 TIRURANGADI,1 AYUKKADARKUTTY NAHAK,M,,,IND,17622.0
167638,KERALA,1957,89 TIRURANGADI,2 KUNHALIKUTTY HAJI A.,M,,,INC,16670.0
167639,KERALA,1957,89 TIRURANGADI,3 MUHAMAD NAHA K.,M,,,IND,8305.0
167640,KERALA,1957,90 MALAPPURAM,1 HASSAN GANI K.,M,,,IND,17214.0
167641,KERALA,1957,90 MALAPPURAM,2 SAIDALAVI P.,M,,,INC,12243.0
167642,KERALA,1957,90 MALAPPURAM,3 KUNHANUJAN RAJA K. C.,M,,,CPI,4566.0
167643,KERALA,1957,91 MANJERI,1 UMMER KOYA P. P.,M,,,INC,30860.0
167644,KERALA,1957,91 MANJERI,2 CHADAYAN M. (SC),M,,,IND,29101.0
167645,KERALA,1957,91 MANJERI,3 MARAKKA R.N.,M,,,IND,27258.0
167646,KERALA,1957,91 MANJERI,4 CHERIYAKARIKUTTY (SC),M,,,INC,24434.0
167647,KERALA,1957,91 MANJERI,5 USMAN,M,,,IND,15539.0
167648,KERALA,1957,91 MANJERI,6 ACHUTHANANDAN (SC),M,,,CPI,13513.0
167649,KERALA,1957,92 KONDOTTY,1 AHAMMAD KURIKKAL M. P. M.,M,,,IND,18981.0
167650,KERALA,1957,92 KONDOTTY,2 ABUBAKAR KOLAKADAN,M,,,INC,11866.0
167651,KERALA,1957,92 KONDOTTY,3 MUHAMMAD KUNHI P. K.,M,,,CPI,4101.0
167652,KERALA,1957,93 KOZHIKODE I,1 SARADA KRISHNAN,F,,,INC,17388.0
167653,KERALA,1957,93 KOZHIKODE I,1 SARADA KRISHNAN,F,,,INC,17388.0
167654,KERALA,1957,93 KOZHIKODE I,2 MANJUNATHA RAO H.,M,,,CPI,16079.0
167655,KERALA,1957,93 KOZHIKODE I,3 SANKARANKUTTY P. K.,M,,,PSP,10157.0
167656,KERALA,1957,94 KOZHIKODE I I,1 KUMARAN P.,M,,,INC,18586.0
167657,KERALA,1957,94 KOZHIKODE I I,1 KUMARAN P.,M,,,INC,18586.0
167658,KERALA,1957,94 KOZHIKODE I I,2 E. JANARDHANAN,M,,,IND,11211.0
167659,KERALA,1957,94 KOZHIKODE I I,3 BALAKRISHNAN P. K.,M,,,CPI,10767.0
167660,KERALA,1957,95 CHEVAYOUR,1 BALAGOPALAN A.,M,,,INC,20683.0
167661,KERALA,1957,95 CHEVAYOUR,2 RAGHAVAN NAIR,M,,,CPI,17319.0
167662,KERALA,1957,95 CHEVAYOUR,3 BHASKARAN A.,M,,,PSP,6306.0
167663,KERALA,1957,96 KUNNAMANGALAM,1 LEELA DAMODARA MENON,F,,,INC,13598.0
167664,KERALA,1957,96 KUNNAMANGALAM,2 CHATHUNNI OTTAYIL K.,M,,,CPI,11814.0
167665,KERALA,1957,96 KUNNAMANGALAM,3 CHANDRAN KOTANGAL,M,,,IND,8580.0
167666,KERALA,1957,96 KUNNAMANGALAM,4 FRANCIS C. J.,M,,,IND,1902.0
167667,KERALA,1957,97 KODUVALLY,1 GOPALANKUTTY NAIR M.,M,,,INC,19377.0
167668,KERALA,1957,97 KODUVALLY,2 MUHAMMEDKUTTY C.,M,,,IND,15950.0
167669,KERALA,1957,98 BALUSSERRY,1 NARAYANA KURUP M.,M,,,PSP,15789.0
167670,KERALA,1957,98 BALUSSERRY,2 RAGHAVAN NAIR E.,M,,,INC,11536.0
167671,KERALA,1957,98 BALUSSERRY,3 ALI KOYA K.,M,,,IND,11514.0
167672,KERALA,1957,98 BALUSSERRY,3 ALI KOYA K.,M,,,IND,11514.0
167673,KERALA,1957,99 QUILANDY,1 KUNHIRAMAN NAMBIAR,M,,,PSP,19668.0
167674,KERALA,1957,99 QUILANDY,2 ACHUTHAN NAIR P.,M,,,INC,16622.0
167675,KERALA,1957,99 QUILANDY,3 PADMANABHAN,M,,,IND,9935.0
167676,KERALA,1957,100 PERAMBRA,1 KUMARAN MADATHIL,M,,,CPI,17838.0
167677,KERALA,1957,100 PERAMBRA,2 MADHAVAN NAIR T K.,M,,,INC,15827.0
167678,KERALA,1957,100 PERAMBRA,3 MOIDU HAJI,M,,,IND,15386.0
167679,KERALA,1957,101 BADAGARA,1 KELU MANDOTI KUNIYIL,M,,,CPI,17123.0
167680,KERALA,1957,101 BADAGARA,2 KRISHNAN,M,,,PSP,15448.0
167681,KERALA,1957,101 BADAGARA,3 KRISHNAN T.,M,,,INC,10623.0
167682,KERALA,1957,102 NADAPURAM,1 KANARAN C. H.,M,,,CPI,18533.0
167683,KERALA,1957,102 NADAPURAM,2 KUNHAMMAD HAJI V. K.,M,,,INC,15177.0
167684,KERALA,1957,102 NADAPURAM,3 MOHAMMED KUNHI O. K.,M,,,IND,13626.0
167685,KERALA,1957,103 WYNAD,1 KUNJIKRISHNAN NAIR N. K.,M,,,INC,31993.0
167686,KERALA,1957,103 WYNAD,2 MADURA (ST),M,,,INC,29296.0
167687,KERALA,1957,103 WYNAD,2 MADURA (ST),M,,,INC,29296.0
167688,KERALA,1957,103 WYNAD,3 KUNHAMAD HAJEE NEELIKANDY,M,,,PSP,21292.0
167689,KERALA,1957,103 WYNAD,4 PUNNADAN (ST),M,,,IND,16800.0
167690,KERALA,1957,103 WYNAD,5 GOPALAN A. (ST),M,,,IND,16648.0
167691,KERALA,1957,103 WYNAD,6 SANKAR P.,M,,,CPI,14560.0
167692,KERALA,1957,104 KUTHUPARAMBA,1 RAMUNNY KURUP,M,,,PSP,21540.0
167693,KERALA,1957,104 KUTHUPARAMBA,2 MADHAVAN P. K.,M,,,CPI,14858.0
167694,KERALA,1957,104 KUTHUPARAMBA,3 MOIDU M.,M,,,INC,14660.0
167695,KERALA,1957,105 MATTANNUR,1 BALARAM N. E.,M,,,CPI,23540.0
167696,KERALA,1957,105 MATTANNUR,2 KUNHIRAMAN NAIR,M,,,INC,13089.0
167697,KERALA,1957,105 MATTANNUR,3 JAMES VARKEY,M,,,PSP,9463.0
167698,KERALA,1957,106 TELLICHERRY,1 KRISHNA IYER V. R.,M,,,IND,27318.0
167699,KERALA,1957,106 TELLICHERRY,2 KUNHIRAMAN P.,M,,,INC,15234.0
167700,KERALA,1957,107 CANNANORE I,1 KANNAN CHALIYOTH,M,,,CPI,17464.0
167701,KERALA,1957,107 CANNANORE I,2 GOPALAN OTHAYOTH,M,,,INC,17413.0
167702,KERALA,1957,107 CANNANORE I,3 KUNHALIKUTTY KEYI C. P.,M,,,IND,9082.0
167703,KERALA,1957,107 CANNANORE I,3 KUNHALIKUTTY KEYI C. P.,M,,,IND,9082.0
167704,KERALA,1957,108 CANNANORE I I,1 GOPALAN K. P.,M,,,CPI,21493.0
167705,KERALA,1957,108 CANNANORE I I,1 GOPALAN K. P.,M,,,CPI,21493.0
167706,KERALA,1957,108 CANNANORE I I,2 MADHAVAN PAMBAN,M,,,INC,18776.0
167707,KERALA,1957,108 CANNANORE I I,3 THUNDIKOTH KANNAMBRATH RAGHAVAN,M,,,PSP,6210.0
167708,KERALA,1957,109 MADAYI,1 GOPALAN NAMBIAR K. P. R.,M,,,CPI,24390.0
167709,KERALA,1957,109 MADAYI,2 T. NARAYANAN NAMBIAR,M,,,INC,12169.0
167710,KERALA,1957,109 MADAYI,3 KUNHIKOYA THANGAL P.,M,,,IND,10465.0
167711,KERALA,1957,110 IRIKKUR,1 NARAYANAN NAMBIAR T. C.,M,,,CPI,24518.0
167712,KERALA,1957,110 IRIKKUR,2 NARAYANAN NAMBISSAN,M,,,INC,11052.0
167713,KERALA,1957,110 IRIKKUR,3 ANTONY PHILIPOSE,M,,,IND,7774.0
167714,KERALA,1957,111 NILESWAR,1 KALLALAN (SC),M,,,CPI,44754.0
167715,KERALA,1957,111 NILESWAR,2 NAMBOODIRIPAD E. M. S.,M,,,CPI,38090.0
167716,KERALA,1957,111 NILESWAR,3 KORAN T. V.,M,,,PSP,24202.0
167717,KERALA,1957,111 NILESWAR,3 KORAN T. V.,M,,,PSP,24202.0
167718,KERALA,1957,111 NILESWAR,4 UNNIKRISHNAN THIRUMUNPA T.,M,,,INC,20938.0
167719,KERALA,1957,111 NILESWAR,5 ACHU KOYON P. (SC),M,,,INC,19712.0
167720,KERALA,1957,112 HOSDRUG,1 CHANDRASKHARAN K.,M,,,PSP,14150.0
167721,KERALA,1957,112 HOSDRUG,2 MADHAVAN K.,M,,,CPI,11209.0
167722,KERALA,1957,112 HOSDRUG,3 KUMARAN NAIR K. P.,M,,,INC,11162.0
167723,KERALA,1957,113 KASERGOD,1 KUNHIKRISHAN NAIR CHERIPADY,M,,,INC,10290.0
167724,KERALA,1957,113 KASERGOD,2 NARAYANAN NAMBIAR,M,,,PSP,10096.0
167725,KERALA,1957,113 KASERGOD,3 GANSPATHY KAMATH N.,M,,,CPI,6479.0
167726,KERALA,1957,114 MANJESHWAR,1 M. UMESH RAO,M,,,IND,
167727,KERALA,1960,1 PARASSALA,1 M. KUNJUKRISHNAN NADAR,M,,,IND,18848.0
167728,KERALA,1960,1 PARASSALA,2 THANGAYYAN,M,,,CPI,18096.0
167729,KERALA,1960,1 PARASSALA,3 KUTTAN NADAR,M,,,INC,15424.0
167730,KERALA,1960,2 NEYYATTINKARA,1 P. NARAYANAN THAMPI,M,,,PSP,31707.0
167731,KERALA,1960,2 NEYYATTINKARA,2 R. JANARDHANAN NAIR,M,,,CPI,30756.0
167732,KERALA,1960,2 NEYYATTINKARA,3 P. CHELLAPPAN NADAR,M,,,IND,2015.0
167733,KERALA,1960,3 VILAPPIL,1 PONNARA G. SREEDHAR,M,,,PSP,27929.0
167734,KERALA,1960,3 VILAPPIL,2 SURENDRANATH,M,,,CPI,24732.0
167735,KERALA,1960,3 VILAPPIL,3 SANKARAN NAIR,M,,,IND,394.0
167736,KERALA,1960,3 VILAPPIL,4 K. P. VIJAYAN,M,,,IND,308.0
167737,KERALA,1960,3 VILAPPIL,4 K. P. VIJAYAN,M,,,IND,308.0
167738,KERALA,1960,4 NEMOM,1 VISWAMBARAN,M,,,PSP,28573.0
167739,KERALA,1960,4 NEMOM,2 A. SADASIVAN,M,,,CPI,22918.0
167740,KERALA,1960,4 NEMOM,3 LEKSHMANAN NADAR,M,,,IND,293.0
167741,KERALA,1960,5 TRIVANDRUM I,1 B. P. EAPEN,M,,,PSP,27328.0
167742,KERALA,1960,5 TRIVANDRUM I,2 KRISHNAN NAIR,M,,,CPI,20385.0
167743,KERALA,1960,5 TRIVANDRUM I,3 BALAKRISHNAN,M,,,IND,5038.0
167744,KERALA,1960,6 TIRVANDRUM I I,1 PATTOM THANUPILLAI,M,,,PSP,35175.0
167745,KERALA,1960,6 TIRVANDRUM I I,2 K. ANIRUDHAN,M,,,CPI,25917.0
167746,KERALA,1960,7 ULLAL,1 M. ALIKUNJU SASTRI,M,,,PSP,30269.0
167747,KERALA,1960,7 ULLAL,2 K. P. ALIKUNJU,M,,,CPI,24939.0
167748,KERALA,1960,7 ULLAL,3 MARIAM BEEVI,F,,,IND,504.0
167749,KERALA,1960,8 ARIANAD,1 ANTONY DCRUZ,M,,,PSP,25351.0
167750,KERALA,1960,8 ARIANAD,2 K. C. GEORGE,M,,,CPI,22258.0
167751,KERALA,1960,8 ARIANAD,3 ABUBACKER,M,,,IND,2001.0
167752,KERALA,1960,9 NEDUMANGAD,1 N. NEELAKANDARU PANDARATHIL,M,,,CPI,27797.0
167753,KERALA,1960,9 NEDUMANGAD,2 P. S. NATARAJA PILLAI,M,,,PSP,25685.0
167754,KERALA,1960,10 ATTINGAL,1 N. KUNJURAMAN,M,,,INC,28050.0
167755,KERALA,1960,10 ATTINGAL,2 R. PRAKASAM,M,,,CPI,27920.0
167756,KERALA,1960,10 ATTINGAL,3 K. PANKAJAKSHAN,M,,,IND,2398.0
167757,KERALA,1960,11 VARKALA,1 SHAMSUDDIN,M,,,INC,50231.0
167758,KERALA,1960,11 VARKALA,2 BALAKRISHNAN,M,,,CPI,50114.0
167759,KERALA,1960,11 VARKALA,3 KANJGA,M,,,PSP,49989.0
167760,KERALA,1960,11 VARKALA,4 ABDUL MAJEED,M,,,CPI,49862.0
167761,KERALA,1960,11 VARKALA,5 V. NEELA KANTAN,M,,,IND,641.0
167762,KERALA,1960,11 VARKALA,6 U. NEELAKANTAN,M,,,IND,475.0
167763,KERALA,1960,12 ERAVIPURAM,1 RAVINDRAN,M,,,CPI,25548.0
167764,KERALA,1960,12 ERAVIPURAM,2 BHASKARA PILLAI,M,,,PSP,23689.0
167765,KERALA,1960,12 ERAVIPURAM,3 VISWAMBARAN,M,,,IND,4260.0
167766,KERALA,1960,12 ERAVIPURAM,4 MOHAMMAD BASHIR,M,,,IND,477.0
167767,KERALA,1960,13 QUILON,1 A. A. RAHIM,M,,,INC,25083.0
167768,KERALA,1960,13 QUILON,2 P. K. SUKUMARAN,M,,,CPI,18791.0
167769,KERALA,1960,13 QUILON,3 T. K. DIVAKARAN,M,,,IND,13734.0
167770,KERALA,1960,13 QUILON,4 THANKAMMA MALIK,M,,,IND,271.0
167771,KERALA,1960,14 THRIKKADAVUR,1 C. M. STEPHEN,M,,,INC,48618.0
167772,KERALA,1960,14 THRIKKADAVUR,2 KRISHNAN,M,,,INC,46244.0
167773,KERALA,1960,14 THRIKKADAVUR,3 V. GANGADHARAN NAIR,M,,,CPI,39719.0
167774,KERALA,1960,14 THRIKKADAVUR,4 NANOO,M,,,CPI,38860.0
167775,KERALA,1960,14 THRIKKADAVUR,5 SANKARAN UNNI,M,,,IND,17309.0
167776,KERALA,1960,14 THRIKKADAVUR,6 CHANDRASEKHARAN,M,,,IND,16655.0
167777,KERALA,1960,14 THRIKKADAVUR,6 CHANDRASEKHARAN,M,,,IND,16655.0
167778,KERALA,1960,15 KARUNAGAPALLY,1 BABY JOHN,M,,,IND,21238.0
167779,KERALA,1960,15 KARUNAGAPALLY,2 KUNJUKRISHNAN,M,,,INC,21030.0
167780,KERALA,1960,15 KARUNAGAPALLY,3 ABDUL RAZZAQUE,M,,,CPI,15737.0
167781,KERALA,1960,16 KRISHNAPURAM,1 P. K. KUNJU,M,,,PSP,28247.0
167782,KERALA,1960,16 KRISHNAPURAM,2 KARTHIKEYAN,M,,,CPI,27583.0
167783,KERALA,1960,17 KAYAMKULAM,1 AYSHA BAI,F,,,CPI,30727.0
167784,KERALA,1960,17 KAYAMKULAM,2 HEMACHANDRAN,M,,,INC,29467.0
167785,KERALA,1960,18 KARTHIGAPALLY,1 R. SUGATHAN,M,,,CPI,30832.0
167786,KERALA,1960,18 KARTHIGAPALLY,2 A. ACHUTHAN,M,,,PSP,28433.0
167787,KERALA,1960,18 KARTHIGAPALLY,2 A. ACHUTHAN,M,,,PSP,28433.0
167788,KERALA,1960,19 HARIPAD,1 N. S. KRISHNA PILLAI,M,,,INC,31389.0
167789,KERALA,1960,19 HARIPAD,2 RAMAKRISHNA PILLAI,M,,,IND,21080.0
167790,KERALA,1960,20 MOVELIKARA,1 GOPALA KURUP,M,,,CPI,54340.0
167791,KERALA,1960,20 MOVELIKARA,2 KUNJACHAN,M,,,CPI,54042.0
167792,KERALA,1960,20 MOVELIKARA,3 CHELLAPPAN PILLAI,M,,,INC,50662.0
167793,KERALA,1960,20 MOVELIKARA,3 CHELLAPPAN PILLAI,M,,,INC,50662.0
167794,KERALA,1960,20 MOVELIKARA,4 RAMACHANDRA DAS,M,,,INC,50170.0
167795,KERALA,1960,21 KUNNATHUR,1 G. CANDRAS EKHARA PILLAI,M,,,INC,51101.0
167796,KERALA,1960,21 KUNNATHUR,2 P. C. ADICHEN,M,,,CPI,49253.0
167797,KERALA,1960,21 KUNNATHUR,3 P. R. MADHAVAN PILLAI,M,,,CPI,48931.0
167798,KERALA,1960,21 KUNNATHUR,4 C. C. PRASAD,M,,,PSP,48805.0
167799,KERALA,1960,21 KUNNATHUR,5 P. RAGHAVAN PILLAI,M,,,IND,5295.0
167800,KERALA,1960,21 KUNNATHUR,6 CHANDRAN,M,,,IND,4563.0
167801,KERALA,1960,21 KUNNATHUR,7 K. S. KRISHNA SASTRI,M,,,IND,973.0
167802,KERALA,1960,21 KUNNATHUR,8 P. P. LAZAR,M,,,IND,425.0
167803,KERALA,1960,21 KUNNATHUR,9 KUNJUKUNJU,M,,,IND,245.0
167804,KERALA,1960,22 KOTTARAKKARA,1 DAMODARAN POTT,M,,,PSP,27909.0
167805,KERALA,1960,22 KOTTARAKKARA,2 CHANDRASEKHARAN NAIR,M,,,CPI,25741.0
167806,KERALA,1960,22 KOTTARAKKARA,3 RAMCHANDRAN NAIR,M,,,IND,3216.0
167807,KERALA,1960,22 KOTTARAKKARA,4 LUKOSE,M,,,IND,663.0
167808,KERALA,1960,23 CHADAYAMANGALAM,1 K. BHARGAVAN,M,,,CPI,25412.0
167809,KERALA,1960,23 CHADAYAMANGALAM,2 M. ABDUL MAJEED,M,,,PSP,25290.0
167810,KERALA,1960,23 CHADAYAMANGALAM,3 T. M. PRABHA,M,,,IND,1405.0
167811,KERALA,1960,24 PATHANAPURAM,1 BALAKRISHNA PILLAI,M,,,INC,35136.0
167812,KERALA,1960,24 PATHANAPURAM,2 RAJAGOPALAN NAIR,M,,,CPI,30601.0
167813,KERALA,1960,24 PATHANAPURAM,3 KRISHNAN NAIR,M,,,IND,751.0
167814,KERALA,1960,24 PATHANAPURAM,4 KOCHUKUNJU,M,,,IND,342.0
167815,KERALA,1960,25 PUNALUR,1 K. KRISHNA PILLAI,M,,,CPI,26415.0
167816,KERALA,1960,25 PUNALUR,2 SATHIBHAI,F,,,INC,23042.0
167817,KERALA,1960,25 PUNALUR,3 ACHUTHAN PILLAI,M,,,IND,1238.0
167818,KERALA,1960,26 RANNI,1 VAYALA IDICULA,M,,,INC,34560.0
167819,KERALA,1960,26 RANNI,2 E. M. THOMAS,M,,,CPI,24426.0
167820,KERALA,1960,26 RANNI,3 K. G. GEORGE,M,,,IND,353.0
167821,KERALA,1960,27 PATHANAMTHITTA,1 C. K. HARICHANDRAN NAIR,M,,,PSP,36660.0
167822,KERALA,1960,27 PATHANAMTHITTA,2 K. KARUNAKARAN NAIR,M,,,CPI,28194.0
167823,KERALA,1960,27 PATHANAMTHITTA,3 V. K. GOPINATHAN PILLAI,M,,,IND,520.0
167824,KERALA,1960,28 ARANMULA,1 K. GOPINATHAN PILLAI,M,,,INC,31899.0
167825,KERALA,1960,28 ARANMULA,2 R. GOPALAKRISHNA PILLAI,M,,,CPI,20295.0
167826,KERALA,1960,29 KALLOOPPARA,1 M. M. MATHAI,M,,,INC,32270.0
167827,KERALA,1960,29 KALLOOPPARA,2 VIWANATHAN NAIR,M,,,IND,14015.0
167828,KERALA,1960,30 THIRUVALLA,1 P. CHACKO,M,,,INC,36092.0
167829,KERALA,1960,30 THIRUVALLA,2 PADMANABHAN THAMPI,M,,,CPI,20026.0
167830,KERALA,1960,31 CHENGANNUR,1 K. R. SARASWATHY AMMA,F,,,INC,31964.0
167831,KERALA,1960,31 CHENGANNUR,2 R. RAJASEKHARAN THAMPI,M,,,CPI,19063.0
167832,KERALA,1960,32 ALLEPPEY,1 NABISATH BEEVI,F,,,INC,33443.0
167833,KERALA,1960,32 ALLEPPEY,2 T. V. THOMAS,M,,,CPI,29650.0
167834,KERALA,1960,33 MARARIKULAM,1 S. KUMARAN,M,,,CPI,31826.0
167835,KERALA,1960,33 MARARIKULAM,2 DEVAKI KRISHNAN,F,,,INC,24476.0
167836,KERALA,1960,34 CHERTHALA,1 K. R. GOURI,F,,,CPI,29883.0
167837,KERALA,1960,34 CHERTHALA,2 SUBRAMANIA PILLAI,M,,,INC,28377.0
167838,KERALA,1960,35 TARUR,1 KARTHIKEYAN,M,,,INC,29403.0
167839,KERALA,1960,35 TARUR,2 SADASIVAN,M,,,CPI,27265.0
167840,KERALA,1960,36 THAKASHI,1 THOMAS JOHN,M,,,INC,33079.0
167841,KERALA,1960,36 THAKASHI,2 GOPALAKRISHNA PILLAI,M,,,IND,20961.0
167842,KERALA,1960,37 CHANGANACHERRY,1 N. BHASKARAN NAIR,M,,,INC,31935.0
167843,KERALA,1960,37 CHANGANACHERRY,2 A. M. KALYANSKRISHNAN NAIR,M,,,CPI,22542.0
167844,KERALA,1960,38 VAZHOOR,1 VELAPPAN,M,,,INC,27566.0
167845,KERALA,1960,38 VAZHOOR,2 PURUSHOTHAMAN PILLAI,M,,,CPI,20504.0
167846,KERALA,1960,39 KANJIRAPPALLY,1 K. T. THOMAS,M,,,INC,28310.0
167847,KERALA,1960,39 KANJIRAPPALLY,2 K. S. MUSTAFAZ KAMAL,M,,,IND,21422.0
167848,KERALA,1960,40 PUTHUPPALLY,1 P. C. CHERIAN,M,,,INC,30260.0
167849,KERALA,1960,40 PUTHUPPALLY,2 M. THOMAS,M,,,CPI,22349.0
167850,KERALA,1960,41 KOTTAYAM,1 M. P. GOVINDAN NAIR,M,,,INC,29020.0
167851,KERALA,1960,41 KOTTAYAM,2 N. RAGHAVA KURUP,M,,,CPI,27863.0
167852,KERALA,1960,41 KOTTAYAM,3 PALATHINGAL GEORGE ISSAC,M,,,IND,146.0
167853,KERALA,1960,42 ETTUMANOOR,1 GEORGE JOSEPH PODIPARA,M,,,INC,30925.0
167854,KERALA,1960,42 ETTUMANOOR,2 SANKUNNY MENON,M,,,CPI,22367.0
167855,KERALA,1960,42 ETTUMANOOR,3 KURLEN (JOSEPH FENN),M,,,IND,130.0
167856,KERALA,1960,43 MEENACHIL,1 P. T. CHACKO (THOMAS),M,,,INC,30745.0
167857,KERALA,1960,43 MEENACHIL,1 P. T. CHACKO (THOMAS),M,,,INC,30745.0
167858,KERALA,1960,43 MEENACHIL,2 JACOB CHERIAN,M,,,CPI,15644.0
167859,KERALA,1960,44 VAIKOM,1 SREENIVASAN,M,,,CPI,32707.0
167860,KERALA,1960,44 VAIKOM,2 PAVITHRAN,M,,,INC,30638.0
167861,KERALA,1960,45 KADUTHURUTHY,1 ABRAHAM CHUMMAR,M,,,INC,32615.0
167862,KERALA,1960,45 KADUTHURUTHY,2 UMADEVI ANTHARJANAM,F,,,CPI,17316.0
167863,KERALA,1960,46 RAMAMANGALAM,1 E. P. POULOSE,M,,,INC,32448.0
167864,KERALA,1960,46 RAMAMANGALAM,2 P. V. ABRAHAM,M,,,CPI,19871.0
167865,KERALA,1960,46 RAMAMANGALAM,2 P. V. ABRAHAM,M,,,CPI,19871.0
167866,KERALA,1960,46 RAMAMANGALAM,3 PAUL KUNNIL,M,,,IND,748.0
167867,KERALA,1960,47 MUVATTUPUZHA,1 K. M. GEORGE,M,,,INC,33520.0
167868,KERALA,1960,47 MUVATTUPUZHA,2 K. C. ABRAHAM,M,,,IND,20907.0
167869,KERALA,1960,48 DEVICOLAM,1 MURUGESAN THIRUVENGADAN,M,,,INC,75141.0
167870,KERALA,1960,48 DEVICOLAM,2 SUNDARAM MURUKANDY,M,,,CPI,72801.0
167871,KERALA,1960,48 DEVICOLAM,3 ROSAMMA PUNNOSE,F,,,CPI,71936.0
167872,KERALA,1960,48 DEVICOLAM,4 SUBBIAH ADICHA PILLAI,M,,,PSP,71361.0
167873,KERALA,1960,48 DEVICOLAM,5 DEVASSYKUTTY ANTONY,M,,,IND,4198.0
167874,KERALA,1960,48 DEVICOLAM,6 VELAYUDHAN SUDALAIMUTHU,M,,,IND,1642.0
